900,1200,0,22.34,0,0,0,7.45,67,3.78,18.64,1248.4,10.28,549.73,18.22,261
900,1200,0,19.54,0,2,2,6.51,78,3.21,18.63,1262.9,11.84,461.96,18.24,312
900,1200,0,27.43,0,25,25,9.14,59,4.75,57.58,4402.8,9.38,2711.32,56.88,1819
900,1200,0,10.82,0,4,4,5.41,27,2.88,60.37,1543.78,7.97,536.13,59.25,339
900,1200,0,23.94,0,5,5,7.98,35,4.02,34.22,1916.67,7.95,1291.25,33.71,802
900,1200,0,16.79,0,7,7,5.6,41,2.99,53.79,1907.14,7.14,1347.6,52.9,1000
900,1200,0,12,0,23,23,4,43,2.09,47.39,1943.95,11.5,1023.77,46.75,609
900,1200,0,18.15,0,24,24,6.05,40,3.15,60.34,2588.12,7.97,1717.8,59.24,986
900,1200,0,13.76,0,6,6,4.59,31,2.3,47.57,1516.31,7.83,1028.13,46.9,512
900,1200,0,8.8,0,5,5,2.93,21,1.5,59.33,1561.43,10.06,917.29,58.34,516
900,1200,0,6.53,0,7,7,2.18,11,1.07,86,1791.99,10.69,1014.98,85.15,636
900,1200,0,4.78,0,1,1,1.59,10,0.71,68.55,753.35,7.72,519.8,67.74,350
900,1200,0,1.76,17,54,54,0.59,0,0.33,1996.98,18860.58,17.84,396.88,1996.67,0
900,1200,0,4.06,18,5,5,1.35,14,0.63,98.78,1632.04,13.6,418.09,97.96,187
900,1200,0,9.51,0,13,13,4.76,32,2.53,62.05,1761.93,10.04,317.22,60.91,0
900,1200,8,10.88,32,63,63,3.63,45,1.81,203.95,11489.68,17.28,664.72,203.64,1
900,1200,59,11.28,42,657,657,3.76,0,2,828.95,66147.22,23.58,2166.64,828.73,0
900,1200,0,20.19,0,0,0,20.19,31,10.92,64.58,2107.37,5.47,1154.56,63.59,761
900,1200,0,8.05,0,11,11,4.02,26,2.11,72.15,1765.99,10.21,785.03,70.98,356
900,1200,0,6.66,0,1,1,3.33,25,1.67,18.67,485.07,13.28,133.31,18.37,0
900,1200,0,10.88,0,5,5,5.44,23,2.85,60.96,1307.37,6.66,834.43,59.74,615
900,1200,0,12.06,0,0,0,6.03,23,3.24,25.55,587.1,6.57,365.92,24.57,108
